referenced_path,reference_file,line_number,reference_type,active_or_doc,path_exists_today,can_auto_update,risk,proposed_replacement,raw_line
data/pallet/_v2_scene_logic_500_seed7500_failed_missing_hdri_20260726,_docs/history/2026-07-26-v2-attempt-log.md,98,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),보존 출력: `data/pallet/_v2_scene_logic_500_seed7500_failed_missing_hdri_20260726`
data/pallet/_v2_scene_logic_500_seed7500_failed_missing_hdri_20260726,_docs/history/2026-07-26-v2-attempt-log.md,352,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_scene_logic_500_seed7500_failed_missing_hdri_20260726/
data/pallet/_v2_scene_logic_500_seed7500_failed_prereview_p1_20260726,_docs/history/2026-07-26-v2-attempt-log.md,116,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),보존 출력: `data/pallet/_v2_scene_logic_500_seed7500_failed_prereview_p1_20260726`
data/pallet/_v2_scene_logic_500_seed7500_failed_prereview_p1_20260726,_docs/history/2026-07-26-v2-attempt-log.md,353,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_scene_logic_500_seed7500_failed_prereview_p1_20260726/
data/pallet/_v2_scene_logic_smoke20_seed7500,_docs/history/2026-07-26-v2-attempt-log.md,67,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),출력: `data/pallet/_v2_scene_logic_smoke20_seed7500`
data/pallet/_v2_scene_logic_smoke20_seed7500_final_m_exact,_docs/history/2026-07-26-v2-attempt-log.md,344,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_scene_logic_smoke20_seed7500_final_m_exact/
data/pallet/_v2_scene_logic_smoke20_seed7500_final_m_exact,_docs/history/2026-07-26.md,106,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_smoke20_seed7500_final_m_exact`
data/pallet/_v2_scene_logic_smoke20_seed7500_final_m_exact,_docs/history/2026-07-26.md,123,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_scene_logic_smoke20_seed7500_final_m_exact `
data/pallet/_v2_scene_logic_smoke20_seed7500_final_n_exact,_docs/history/2026-07-26-v2-attempt-log.md,345,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_scene_logic_smoke20_seed7500_final_n_exact/
data/pallet/_v2_scene_logic_smoke20_seed7500_final_n_exact,_docs/history/2026-07-26.md,107,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_smoke20_seed7500_final_n_exact`
data/pallet/_v2_scene_logic_smoke20_seed7500_final_n_exact,_docs/history/2026-07-26.md,124,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_scene_logic_smoke20_seed7500_final_n_exact
data/pallet/_v2_scene_logic_smoke20_seed7500_r10_failed_preexplicitfix_20260726,_docs/history/2026-07-26-v2-attempt-log.md,355,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_scene_logic_smoke20_seed7500_r10_failed_preexplicitfix_20260726/
data/pallet/_v2_scene_logic_smoke20_seed7500_r11_failed_prefailclosed_20260726,_docs/history/2026-07-26-v2-attempt-log.md,356,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_scene_logic_smoke20_seed7500_r11_failed_prefailclosed_20260726/
data/pallet/_v2_scene_logic_smoke20_seed7500_r8_failed_precontactmatrix_20260726,_docs/history/2026-07-26-v2-attempt-log.md,354,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_scene_logic_smoke20_seed7500_r8_failed_precontactmatrix_20260726/
data/pallet/_v2_smoke20_9c_run1,_docs/history/2026-07-27.md,1609,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--out data/pallet/_v2_smoke20_9c_run1 \        # 2회차는 _run2
data/pallet/_v2_smoke20_9c_run1,_docs/history/2026-07-27.md,1710,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- `data/pallet/_v2_smoke20_9c_run1/` (records 20, rgb 18, labels 18, mask 90, `eda_9c/`)"
data/pallet/_v2_smoke20_9c_run1,_docs/history/changelog.md,137,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 2026-07-27: v2 개편 Phase 9C — 20-frame exact determinism smoke를 fresh headless Blender 프로세스로 2회 실행(seed 7000, `--completion-mode records --n 20 --render-profile diagnostic-exact`, out=`data/pallet/_v2_smoke20_9c_run1|run2`, 각 619s). **결정성 축은 완전 통과**"
data/pallet/_v2_smoke20_9c_run2,_docs/history/2026-07-27.md,1711,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_smoke20_9c_run2/` (동일 구성)
data/pallet/_v2_smoke50_9d,reports/v2_overlay_fix/final_report.md,202,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 대상 `data/pallet/_v2_smoke50_9d` — **50/50 재생성** (RGB 재렌더 0, Blender 미실행, label/record만 사용). [확인]"
data/pallet/_v2_smoke50_9d,reports/v2_overlay_fix/visual_verification.md,10,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--dir data/pallet/_v2_smoke50_9d --out data/pallet/_v2_smoke50_9d \
data/pallet/_v2_smoke50_9d,reports/v2_revision/quality_smoke50/summary.md,3,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),작성 2026-07-27. 대상 산출물 `data/pallet/_v2_smoke50_9d/`.
data/pallet/_v2_smoke50_9d,reports/v2_revision/quality_smoke50/summary.md,17,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--out data/pallet/_v2_smoke50_9d \
data/pallet/_v2_smoke50_9d,reports/v2_revision/quality_smoke50/summary.md,89,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),`audit_pnp_eligibility.py --dir data/pallet/_v2_smoke50_9d` 결과:
data/pallet/_v2_smoke50_9d,reports/v2_revision/quality_smoke50/pnp/pnp_threshold_study.md,3,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- dataset: `E:\CODING\GitHub\FoundationPose\data\pallet\_v2_smoke50_9d`
data/pallet/_v2_smoke50_9d,_docs/history/2026-07-27.md,1737,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),--out data/pallet/_v2_smoke50_9d \
data/pallet/_v2_smoke50_9d,_docs/history/2026-07-27.md,1905,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_smoke50_9d/` — rgb 50 / labels 50 / mask 250 / records.jsonl 50 /
data/pallet/_v2_smoke50_9d,_docs/history/2026-07-28.md,128,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 기존 데이터셋(`data/pallet/_v2_smoke50_9d`, `_v2_scene_logic_500_seed7500` 등) 삭제/이동 없음"
data/pallet/_v2_smoke50_9d,_docs/history/2026-07-28.md,250,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),`data/pallet/_v2_smoke50_9d`의 f0000 / f0003 / f0007 3장을 스크래치패드에 생성해 직접 열어 확인.
data/pallet/_v2_smoke50_9d,_docs/history/2026-07-28.md,332,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_smoke50_9d` — **50/50 재생성** (rgb 50장 전부)
data/pallet/_v2_smoke50_9d,_docs/history/changelog.md,138,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 2026-07-27: v2 개편 Phase 9D/9E — usable 50-frame quality smoke(`--completion-mode usable --n 50 --render-profile dataset-quality`, seed 7000, out=`data/pallet/_v2_smoke50_9d`) **50/50 배달, 32.1분**(Phase 7 추정 35~70분보다 빠름; proposal 107·render 시도 75·수율 "
data/pallet/_v2_smoke50_9d/contact_sheets_archive_style/detailed_001..005.png,_docs/history/2026-07-28.md,339,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_smoke50_9d/contact_sheets_archive_style/detailed_001..005.png (5)
data/pallet/_v2_smoke50_9d/eda/contact_sheets/mask_integrity_source_masks_001..003.png,reports/v2_revision/quality_smoke50/summary.md,255,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 전수 3페이지: `data/pallet/_v2_smoke50_9d/eda/contact_sheets/mask_integrity_source_masks_001..003.png`
data/pallet/_v2_smoke50_9d/eda/paper_continuous,reports/v2_revision/quality_smoke50/summary.md,269,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 루트: `data/pallet/_v2_smoke50_9d/eda/paper_continuous/`
data/pallet/_v2_smoke50_9d/eda/paper_continuous,_docs/experiments/v2_smoke50_continuous_eda_results.md,4,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),대상 산출물: `data/pallet/_v2_smoke50_9d/eda/paper_continuous/`
data/pallet/_v2_smoke50_9d/eda/paper_continuous/continuous_metrics.csv,_docs/experiments/v2_smoke50_continuous_eda_results.md,39,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_smoke50_9d/eda/paper_continuous/continuous_metrics.csv    215행
data/pallet/_v2_smoke50_9d/eda/paper_continuous/continuous_summary.json,_docs/experiments/v2_smoke50_continuous_eda_results.md,38,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_smoke50_9d/eda/paper_continuous/continuous_summary.json
data/pallet/_v2_smoke50_9d/eda/paper_continuous/discrete_counts.csv,_docs/experiments/v2_smoke50_continuous_eda_results.md,40,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_smoke50_9d/eda/paper_continuous/discrete_counts.csv        60행
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png,_docs/experiments/v2_smoke50_continuous_eda_results.md,37,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/*.png     17개 (전부 개별 확인)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png,_docs/history/2026-07-27.md,1964,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/*.png` — **17개 전부 개별 로드해서 확인**
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/01_camera_distance_ecdf.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,178,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [01_camera_distance_ecdf.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/01_camera_distance_ecdf.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/02_projected_size_target_actual_ecdf.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,209,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [02_projected_size_target_actual_ecdf.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/02_projected_size_target_actual_ecdf.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/03_elevation_target_actual_density.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,232,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [03_elevation_target_actual_density.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/03_elevation_target_actual_density.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/04_azimuth_circular_kde.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,256,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [04_azimuth_circular_kde.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/04_azimuth_circular_kde.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/05_final_luma_ecdf_by_scene.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,159,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![scene preset별 final-RGB luma ECDF](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/05_final_luma_ecdf_by_scene.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/05_final_luma_ecdf_by_scene.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,283,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [05_final_luma_ecdf_by_scene.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/05_final_luma_ecdf_by_scene.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/06_occlusion_source_zero_mass_and_positive_ecdf.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,125,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![가림원별 zero point mass와 조건부 ECDF](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/06_occlusion_source_zero_mass_and_positive_ecdf.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/06_occlusion_source_zero_mass_and_positive_ecdf.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,320,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [06_occlusion_source_zero_mass_and_positive_ecdf.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/06_occlusion_source_zero_mass_and_positive_ecdf.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/07_elevation_target_vs_actual.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,349,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [07_elevation_target_vs_actual.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/07_elevation_target_vs_actual.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/08_projected_size_target_vs_actual.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,133,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![projected size target vs actual](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/08_projected_size_target_vs_actual.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/08_projected_size_target_vs_actual.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,374,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [08_projected_size_target_vs_actual.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/08_projected_size_target_vs_actual.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/09_f_target_vs_f_explicit_actual.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,140,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![controlled occlusion f_target vs f_explicit_actual](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/09_f_target_vs_f_explicit_actual.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/09_f_target_vs_f_explicit_actual.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,403,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [09_f_target_vs_f_explicit_actual.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/09_f_target_vs_f_explicit_actual.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/10_allpass_probability_vs_distance.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,435,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [10_allpass_probability_vs_distance.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/10_allpass_probability_vs_distance.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/11_allpass_probability_vs_projected_size.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,465,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [11_allpass_probability_vs_projected_size.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/11_allpass_probability_vs_projected_size.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/12_allpass_probability_vs_f_total.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,146,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![P(all_pass) vs f_total](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/12_allpass_probability_vs_f_total.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/12_allpass_probability_vs_f_total.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,484,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [12_allpass_probability_vs_f_total.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/12_allpass_probability_vs_f_total.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/13_pnp_stability_vs_projected_size.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,152,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![PnP eligibility vs projected size](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/13_pnp_stability_vs_projected_size.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/13_pnp_stability_vs_projected_size.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,504,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [13_pnp_stability_vs_projected_size.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/13_pnp_stability_vs_projected_size.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/14_fx_ecdf.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,531,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [14_fx_ecdf.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/14_fx_ecdf.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/15_exposure_ev_ecdf.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,554,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [15_exposure_ev_ecdf.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/15_exposure_ev_ecdf.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/16_runtime_ecdf.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,576,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [16_runtime_ecdf.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/16_runtime_ecdf.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/A01_discrete_variable_counts.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,166,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![이산 변수 카운트](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/A01_discrete_variable_counts.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/A01_discrete_variable_counts.png,_docs/experiments/v2_smoke50_continuous_eda_results.md,600,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [A01_discrete_variable_counts.png](../../data/pallet/_v2_smoke50_9d/eda/paper_continuous/figures_png/A01_discrete_variable_counts.png)
data/pallet/_v2_smoke50_9d/eda/paper_continuous/paper_continuous_summary.md,_docs/experiments/v2_smoke50_continuous_eda_results.md,41,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_smoke50_9d/eda/paper_continuous/paper_continuous_summary.md
data/pallet/_v2_smoke50_9d/eda_phase6/contact_sheets/detailed_001.png,reports/v2_revision/quality_smoke50/summary.md,247,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- contact sheet: `data/pallet/_v2_smoke50_9d/eda_phase6/contact_sheets/detailed_001.png` … `detailed_005.png`
data/pallet/_v2_smoke50_9d/eda_phase6/overlay_detailed/f0000.png,reports/v2_revision/quality_smoke50/summary.md,246,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 개별: `data/pallet/_v2_smoke50_9d/eda_phase6/overlay_detailed/f0000.png` … `f0049.png` (50장)
data/pallet/_v2_smoke50_9d/eda_phase6/overlay_manifest.json,reports/v2_revision/quality_smoke50/summary.md,248,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- manifest: `data/pallet/_v2_smoke50_9d/eda_phase6/overlay_manifest.json`
data/pallet/_v2_smoke50_9d/overlay_archive_style,reports/v2_overlay_fix/visual_verification.md,5,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),`data/pallet/_v2_smoke50_9d/overlay_archive_style` (Blender 없이 재생성한 50장 중 12장)
data/pallet/_v2_smoke50_9d/overlay_archive_style/f0000.png,_docs/history/2026-07-28.md,338,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_smoke50_9d/overlay_archive_style/f0000.png ... f0049.png   (50)
data/pallet/_v2_smoke50_9d/overlay_archive_style/{f0000,reports/v2_overlay_fix/visual_verification.md,64,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"`data/pallet/_v2_smoke50_9d/overlay_archive_style/{f0000,f0002,f0007,f0008,f0010,f0012,f0014,f0022,f0024,f0031,f0040,f0049}.png`"
data/pallet/_v2_smoke50_9d/overlay_archive_style_manifest.json,_docs/history/2026-07-28.md,340,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_smoke50_9d/overlay_archive_style_manifest.json
data/pallet/_v2_smoke50_9d/records.jsonl,_docs/experiments/v2_smoke50_continuous_eda_results.md,44,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_smoke50_9d/records.jsonl / labels/*_label.json        (수치 재계산용)
data/pallet/_v2_smoke50_9d/records.jsonl,_docs/history/2026-07-27.md,1970,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- `data/pallet/_v2_smoke50_9d/records.jsonl`, `labels/*_label.json` — 수치 재계산·대조용"
data/pallet/_v4_verify,_docs/history/2026-06-16.md,496,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 임시 검증 폴더(`data/pallet/_v4_verify`) 삭제. Blender 프로세스 0 확인.
data/pallet/_wood_skin_compare,_docs/history/changelog.md,125,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 2026-06-16: 목재 팔레트(scene_2/3) 나무 스킨 다양화 — Polyhaven 나무 판자 6종 추가(textures_wood 9 base/27 png), config wood 그룹 6→11 variant(밝은pine~tan~cabin~dark_knot~grey~reddish, uv_scale 0.85~1.15, weight합1.0). 코드무변경 config-only(plastic/floor 불변). 카탈로그 시트 11장+랜덤적"
data/pallet/_wood_skin_compare/catalog_wood_skins.png,_docs/history/2026-06-16.md,534,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 카탈로그 시트 `data/pallet/_wood_skin_compare/catalog_wood_skins.png`
data/pallet/_wood_skin_compare/catalog_wood_skins_v2.png,_docs/history/2026-06-16.md,581,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 재렌더: `data/pallet/_wood_skin_compare/catalog_wood_skins_v2.png`
data/pallet/_wood_skin_compare/random_applied/{images,_docs/history/2026-06-16.md,538,markdown_doc,doc,pattern,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 랜덤 적용 샘플 `data/pallet/_wood_skin_compare/random_applied/{images,overlay,json}/ 8장`"
data/pallet/archive/trunc_addon_v1_pilot,_docs/blender_mcp_onboarding.md,233,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),### 3.3 legacy(archive) 레이아웃 참고 (`data/pallet/archive/trunc_addon_v1_pilot/`)
